Category,Name,Price_PLN,Performance_Score,Socket,RAM_Type,TDP_W,Power_W,Form_Factor,Length_mm,Height_mm
RAM,Crucial DDR5 3200MHz CL33-266,1291,1334,,DDR5,,,,,
RAM,G.Skill DDR4 4800MHz CL35-267,965,1148,,DDR4,,,,,
RAM,Crucial DDR4 6000MHz CL37-268,313,278,,DDR4,,,,,
RAM,Crucial DDR5 6000MHz CL28-269,1255,1244,,DDR5,,,,,
RAM,Corsair DDR4 4800MHz CL34-270,752,769,,DDR4,,,,,
RAM,Corsair DDR4 3600MHz CL16-271,1164,993,,DDR4,,,,,
RAM,G.Skill DDR4 6000MHz CL37-272,901,788,,DDR4,,,,,
RAM,Kingston DDR5 4800MHz CL14-273,1196,1241,,DDR5,,,,,
RAM,Corsair DDR4 7200MHz CL26-274,1038,847,,DDR4,,,,,
RAM,G.Skill DDR4 3200MHz CL19-275,1410,1193,,DDR4,,,,,
RAM,Crucial DDR4 6000MHz CL30-276,1185,1278,,DDR4,,,,,
RAM,Crucial DDR4 6000MHz CL20-277,1483,1347,,DDR4,,,,,
RAM,G.Skill DDR5 3200MHz CL18-278,895,1006,,DDR5,,,,,
RAM,Crucial DDR5 3600MHz CL22-279,507,511,,DDR5,,,,,
RAM,G.Skill DDR4 6000MHz CL21-280,1047,974,,DDR4,,,,,
RAM,Crucial DDR4 6000MHz CL21-281,265,223,,DDR4,,,,,
RAM,G.Skill DDR5 7200MHz CL38-282,623,581,,DDR5,,,,,
RAM,Crucial DDR4 3600MHz CL29-283,907,902,,DDR4,,,,,
RAM,Corsair DDR5 5200MHz CL32-284,1356,1489,,DDR5,,,,,
RAM,Kingston DDR4 5200MHz CL24-285,987,948,,DDR4,,,,,
RAM,Corsair DDR4 7200MHz CL26-286,282,238,,DDR4,,,,,
RAM,Crucial DDR5 6000MHz CL17-287,761,622,,DDR5,,,,,
RAM,Kingston DDR5 3200MHz CL26-288,1228,1296,,DDR5,,,,,
RAM,Corsair DDR5 3200MHz CL38-289,397,461,,DDR5,,,,,
RAM,Crucial DDR4 6000MHz CL40-290,1320,1466,,DDR4,,,,,
RAM,Kingston DDR5 7200MHz CL37-291,295,271,,DDR5,,,,,
RAM,Corsair DDR5 3200MHz CL29-292,248,238,,DDR5,,,,,
RAM,G.Skill DDR4 4800MHz CL16-293,317,280,,DDR4,,,,,
RAM,Kingston DDR4 6000MHz CL25-294,727,754,,DDR4,,,,,
RAM,G.Skill DDR5 5200MHz CL22-295,832,969,,DDR5,,,,,
RAM,G.Skill DDR5 5200MHz CL31-296,473,493,,DDR5,,,,,
RAM,G.Skill DDR4 7200MHz CL25-297,851,706,,DDR4,,,,,
RAM,Crucial DDR4 3600MHz CL39-298,996,1014,,DDR4,,,,,
RAM,G.Skill DDR4 6000MHz CL23-299,304,250,,DDR4,,,,,
RAM,Crucial DDR5 4800MHz CL17-300,1329,1319,,DDR5,,,,,
RAM,Crucial DDR5 3200MHz CL23-301,1067,857,,DDR5,,,,,
RAM,Kingston DDR4 4800MHz CL14-302,515,521,,DDR4,,,,,
RAM,Crucial DDR4 5200MHz CL28-303,1344,1472,,DDR4,,,,,
RAM,G.Skill DDR5 6000MHz CL20-304,1451,1564,,DDR5,,,,,
RAM,Corsair DDR4 3600MHz CL27-305,546,463,,DDR4,,,,,
RAM,Crucial DDR4 7200MHz CL35-306,498,510,,DDR4,,,,,
RAM,G.Skill DDR5 5200MHz CL37-307,472,527,,DDR5,,,,,
RAM,Crucial DDR4 6000MHz CL37-308,774,911,,DDR4,,,,,
RAM,Corsair DDR5 3600MHz CL30-309,200,228,,DDR5,,,,,
RAM,Corsair DDR4 3200MHz CL37-310,833,943,,DDR4,,,,,
RAM,Kingston DDR4 7200MHz CL18-311,380,312,,DDR4,,,,,
RAM,G.Skill DDR5 3200MHz CL18-312,629,647,,DDR5,,,,,
RAM,G.Skill DDR4 5200MHz CL21-313,163,136,,DDR4,,,,,
RAM,Corsair DDR5 4800MHz CL23-314,691,736,,DDR5,,,,,
RAM,Crucial DDR4 4800MHz CL15-315,302,311,,DDR4,,,,,
RAM,Corsair DDR4 7200MHz CL23-316,1460,1552,,DDR4,,,,,
RAM,G.Skill DDR4 5200MHz CL14-317,1456,1686,,DDR4,,,,,
RAM,Corsair DDR4 5200MHz CL33-318,749,702,,DDR4,,,,,
RAM,Crucial DDR5 6000MHz CL24-319,338,364,,DDR5,,,,,
RAM,G.Skill DDR4 3600MHz CL28-320,1334,1196,,DDR4,,,,,
RAM,Corsair DDR4 4800MHz CL17-321,1299,1360,,DDR4,,,,,
RAM,G.Skill DDR5 3200MHz CL19-322,977,966,,DDR5,,,,,
RAM,G.Skill DDR5 5200MHz CL23-323,1299,1430,,DDR5,,,,,
RAM,Crucial DDR5 6000MHz CL35-324,1456,1452,,DDR5,,,,,
RAM,G.Skill DDR4 7200MHz CL25-325,1025,838,,DDR4,,,,,
RAM,G.Skill DDR5 4800MHz CL35-326,1190,1337,,DDR5,,,,,
RAM,Kingston DDR4 5200MHz CL15-327,744,888,,DDR4,,,,,
RAM,Corsair DDR4 6000MHz CL32-328,970,1023,,DDR4,,,,,
RAM,G.Skill DDR5 7200MHz CL14-329,1486,1475,,DDR5,,,,,
RAM,Kingston DDR5 7200MHz CL16-330,1281,1155,,DDR5,,,,,
RAM,G.Skill DDR4 4800MHz CL28-331,732,867,,DDR4,,,,,
RAM,Crucial DDR5 6000MHz CL28-332,913,1016,,DDR5,,,,,
RAM,G.Skill DDR5 3200MHz CL37-333,680,773,,DDR5,,,,,
RAM,Corsair DDR5 7200MHz CL21-334,619,599,,DDR5,,,,,
RAM,Corsair DDR4 3600MHz CL19-335,439,370,,DDR4,,,,,
RAM,Crucial DDR5 6000MHz CL28-336,1150,1179,,DDR5,,,,,
RAM,Crucial DDR4 3200MHz CL20-337,459,414,,DDR4,,,,,
RAM,Kingston DDR5 6000MHz CL23-338,549,617,,DDR5,,,,,
RAM,Kingston DDR4 5200MHz CL34-339,695,709,,DDR4,,,,,
RAM,Kingston DDR5 7200MHz CL26-340,564,526,,DDR5,,,,,
RAM,Crucial DDR4 6000MHz CL30-341,1389,1112,,DDR4,,,,,
RAM,Corsair DDR4 7200MHz CL19-342,959,788,,DDR4,,,,,
RAM,G.Skill DDR4 3600MHz CL25-343,647,673,,DDR4,,,,,
RAM,Corsair DDR4 6000MHz CL38-344,821,702,,DDR4,,,,,
RAM,G.Skill DDR4 3600MHz CL36-345,243,205,,DDR4,,,,,
RAM,G.Skill DDR5 5200MHz CL38-346,550,462,,DDR5,,,,,
RAM,G.Skill DDR4 3200MHz CL17-347,1388,1629,,DDR4,,,,,
RAM,Kingston DDR4 3200MHz CL26-348,450,538,,DDR4,,,,,
RAM,Crucial DDR5 6000MHz CL33-349,158,139,,DDR5,,,,,
RAM,Corsair DDR5 6000MHz CL16-350,997,1037,,DDR5,,,,,
RAM,Corsair DDR4 3200MHz CL31-351,1320,1219,,DDR4,,,,,
RAM,Crucial DDR5 5200MHz CL29-352,664,607,,DDR5,,,,,
RAM,Corsair DDR5 3600MHz CL24-353,769,716,,DDR5,,,,,
RAM,Crucial DDR4 3200MHz CL24-354,1261,1250,,DDR4,,,,,
RAM,Crucial DDR5 4800MHz CL18-355,1433,1200,,DDR5,,,,,
RAM,G.Skill DDR4 5200MHz CL30-356,1459,1315,,DDR4,,,,,
RAM,Kingston DDR5 3200MHz CL40-357,574,527,,DDR5,,,,,
RAM,Corsair DDR4 6000MHz CL38-358,743,624,,DDR4,,,,,
RAM,G.Skill DDR5 3600MHz CL20-359,687,584,,DDR5,,,,,
RAM,Corsair DDR5 7200MHz CL26-360,910,755,,DDR5,,,,,
RAM,Crucial DDR5 5200MHz CL30-361,1329,1110,,DDR5,,,,,
RAM,Corsair DDR5 4800MHz CL32-362,1302,1147,,DDR5,,,,,
RAM,G.Skill DDR5 6000MHz CL38-363,617,642,,DDR5,,,,,
RAM,Kingston DDR5 3600MHz CL38-364,891,811,,DDR5,,,,,
RAM,G.Skill DDR4 4800MHz CL30-365,1008,953,,DDR4,,,,,
RAM,G.Skill DDR5 3200MHz CL30-366,831,741,,DDR5,,,,,
RAM,Corsair DDR4 4800MHz CL21-367,413,360,,DDR4,,,,,
RAM,Corsair DDR5 5200MHz CL25-368,782,658,,DDR5,,,,,
RAM,Corsair DDR4 6000MHz CL32-369,779,699,,DDR4,,,,,
RAM,G.Skill DDR5 3600MHz CL30-370,1297,1199,,DDR5,,,,,
RAM,G.Skill DDR4 3200MHz CL15-371,1133,1140,,DDR4,,,,,
RAM,Corsair DDR5 5200MHz CL27-372,523,475,,DDR5,,,,,
RAM,Crucial DDR4 4800MHz CL27-373,683,599,,DDR4,,,,,
RAM,Corsair DDR4 5200MHz CL37-374,324,273,,DDR4,,,,,
RAM,G.Skill DDR5 5200MHz CL21-375,273,300,,DDR5,,,,,
RAM,Crucial DDR5 6000MHz CL34-376,621,557,,DDR5,,,,,
RAM,Corsair DDR4 4800MHz CL29-377,722,689,,DDR4,,,,,
RAM,G.Skill DDR4 3200MHz CL17-378,1005,1093,,DDR4,,,,,
RAM,G.Skill DDR5 7200MHz CL28-379,171,148,,DDR5,,,,,
RAM,G.Skill DDR4 3200MHz CL17-380,752,862,,DDR4,,,,,
RAM,G.Skill DDR5 3600MHz CL14-381,1356,1396,,DDR5,,,,,
RAM,Kingston DDR5 5200MHz CL14-382,615,726,,DDR5,,,,,
RAM,Corsair DDR4 5200MHz CL35-383,1186,988,,DDR4,,,,,
RAM,Crucial DDR5 6000MHz CL24-384,840,977,,DDR5,,,,,
RAM,Kingston DDR4 4800MHz CL37-385,1333,1449,,DDR4,,,,,
RAM,Corsair DDR4 3600MHz CL19-386,1303,1198,,DDR4,,,,,
RAM,Kingston DDR5 3600MHz CL14-387,214,187,,DDR5,,,,,
RAM,Corsair DDR5 4800MHz CL20-388,429,479,,DDR5,,,,,
RAM,Crucial DDR4 7200MHz CL38-389,1450,1387,,DDR4,,,,,
RAM,Kingston DDR5 6000MHz CL26-390,1361,1263,,DDR5,,,,,
RAM,Kingston DDR5 6000MHz CL14-391,1318,1412,,DDR5,,,,,
RAM,Kingston DDR5 6000MHz CL31-392,442,391,,DDR5,,,,,
RAM,Crucial DDR5 6000MHz CL39-393,744,686,,DDR5,,,,,
RAM,G.Skill DDR4 3600MHz CL19-394,1220,1050,,DDR4,,,,,
RAM,Crucial DDR5 4800MHz CL28-395,1144,1269,,DDR5,,,,,
RAM,G.Skill DDR5 5200MHz CL37-396,816,965,,DDR5,,,,,
RAM,G.Skill DDR5 3200MHz CL14-397,749,667,,DDR5,,,,,
RAM,Corsair DDR5 3200MHz CL22-398,243,257,,DDR5,,,,,
RAM,Corsair DDR4 4800MHz CL29-399,516,516,,DDR4,,,,,
RAM,Corsair DDR5 7200MHz CL38-400,419,502,,DDR5,,,,,
RAM,Crucial DDR5 7200MHz CL18-401,935,1104,,DDR5,,,,,
RAM,G.Skill DDR5 6000MHz CL29-402,328,275,,DDR5,,,,,
RAM,Corsair DDR4 3200MHz CL34-403,281,324,,DDR4,,,,,
RAM,Corsair DDR4 3200MHz CL33-404,1309,1339,,DDR4,,,,,
RAM,Corsair DDR4 7200MHz CL38-405,1376,1405,,DDR4,,,,,
RAM,Kingston DDR4 3200MHz CL39-406,942,1118,,DDR4,,,,,
RAM,Crucial DDR5 7200MHz CL27-407,151,173,,DDR5,,,,,
RAM,Crucial DDR5 3200MHz CL24-408,1240,1320,,DDR5,,,,,
RAM,Corsair DDR5 7200MHz CL21-409,459,369,,DDR5,,,,,
RAM,Kingston DDR4 6000MHz CL39-410,188,218,,DDR4,,,,,
RAM,G.Skill DDR4 3200MHz CL15-411,453,504,,DDR4,,,,,
RAM,Crucial DDR5 7200MHz CL24-412,840,820,,DDR5,,,,,
RAM,Kingston DDR5 6000MHz CL16-413,488,507,,DDR5,,,,,
RAM,Kingston DDR5 4800MHz CL19-414,961,1056,,DDR5,,,,,
RAM,Crucial DDR4 3200MHz CL22-415,231,215,,DDR4,,,,,
RAM,Corsair DDR4 4800MHz CL15-416,406,378,,DDR4,,,,,
RAM,Corsair DDR5 5200MHz CL29-417,284,305,,DDR5,,,,,
RAM,Crucial DDR4 3600MHz CL18-418,639,743,,DDR4,,,,,
RAM,G.Skill DDR4 4800MHz CL24-419,391,445,,DDR4,,,,,
RAM,G.Skill DDR5 5200MHz CL14-420,549,627,,DDR5,,,,,
RAM,Corsair DDR4 6000MHz CL26-421,594,684,,DDR4,,,,,
RAM,Kingston DDR4 7200MHz CL35-422,1381,1424,,DDR4,,,,,
RAM,Kingston DDR4 6000MHz CL29-423,323,316,,DDR4,,,,,
RAM,Corsair DDR5 3600MHz CL38-424,1260,1239,,DDR5,,,,,
RAM,Corsair DDR4 3600MHz CL19-425,666,542,,DDR4,,,,,
RAM,G.Skill DDR4 3200MHz CL31-426,717,849,,DDR4,,,,,
RAM,Corsair DDR4 4800MHz CL25-427,841,730,,DDR4,,,,,
RAM,Corsair DDR5 6000MHz CL30-428,1133,1095,,DDR5,,,,,
RAM,Corsair DDR5 6000MHz CL20-429,885,980,,DDR5,,,,,
RAM,G.Skill DDR4 5200MHz CL26-430,171,190,,DDR4,,,,,
RAM,G.Skill DDR4 4800MHz CL31-431,885,913,,DDR4,,,,,
RAM,Kingston DDR4 5200MHz CL21-432,1216,1357,,DDR4,,,,,
RAM,Crucial DDR4 3600MHz CL27-433,547,526,,DDR4,,,,,
RAM,Crucial DDR4 3600MHz CL16-434,1386,1578,,DDR4,,,,,
RAM,Kingston DDR5 3200MHz CL14-435,518,516,,DDR5,,,,,
RAM,Crucial DDR4 3200MHz CL40-436,605,582,,DDR4,,,,,
RAM,Kingston DDR4 6000MHz CL38-437,598,648,,DDR4,,,,,
RAM,G.Skill DDR5 3200MHz CL28-438,1399,1330,,DDR5,,,,,
RAM,G.Skill DDR4 5200MHz CL29-439,898,1071,,DDR4,,,,,
RAM,Kingston DDR5 4800MHz CL22-440,742,779,,DDR5,,,,,
RAM,Crucial DDR4 7200MHz CL27-441,1362,1335,,DDR4,,,,,
RAM,Kingston DDR4 3200MHz CL29-442,217,256,,DDR4,,,,,
RAM,G.Skill DDR5 6000MHz CL28-443,1036,857,,DDR5,,,,,
RAM,Kingston DDR5 7200MHz CL38-444,1365,1617,,DDR5,,,,,
RAM,G.Skill DDR4 3600MHz CL35-445,1186,1356,,DDR4,,,,,
RAM,Kingston DDR5 3600MHz CL33-446,168,143,,DDR5,,,,,
RAM,Crucial DDR4 3600MHz CL29-447,1065,1198,,DDR4,,,,,
RAM,G.Skill DDR4 5200MHz CL34-448,581,623,,DDR4,,,,,
RAM,Corsair DDR4 7200MHz CL34-449,281,322,,DDR4,,,,,
RAM,Corsair DDR4 5200MHz CL14-450,225,257,,DDR4,,,,,
RAM,Kingston DDR5 5200MHz CL32-451,855,767,,DDR5,,,,,
RAM,Corsair DDR5 3600MHz CL33-452,346,366,,DDR5,,,,,
RAM,Crucial DDR4 3600MHz CL39-453,1244,1288,,DDR4,,,,,
RAM,Kingston DDR4 3200MHz CL17-454,181,157,,DDR4,,,,,
RAM,Crucial DDR4 4800MHz CL40-455,1293,1478,,DDR4,,,,,
RAM,Crucial DDR5 7200MHz CL15-456,1400,1246,,DDR5,,,,,
RAM,Corsair DDR4 3600MHz CL36-457,447,359,,DDR4,,,,,
RAM,Kingston DDR4 3600MHz CL32-458,826,967,,DDR4,,,,,
RAM,Kingston DDR4 7200MHz CL21-459,911,999,,DDR4,,,,,
RAM,G.Skill DDR5 6000MHz CL33-460,480,393,,DDR5,,,,,
RAM,G.Skill DDR4 4800MHz CL17-461,915,919,,DDR4,,,,,
RAM,Corsair DDR5 5200MHz CL28-462,755,632,,DDR5,,,,,
RAM,Kingston DDR4 4800MHz CL16-463,442,392,,DDR4,,,,,
RAM,Kingston DDR4 5200MHz CL23-464,1209,1245,,DDR4,,,,,
RAM,G.Skill DDR5 6000MHz CL29-465,1134,1147,,DDR5,,,,,
RAM,Kingston DDR5 5200MHz CL15-466,612,620,,DDR5,,,,,
RAM,Corsair DDR4 7200MHz CL36-467,1300,1293,,DDR4,,,,,
RAM,Corsair DDR4 5200MHz CL38-468,963,1126,,DDR4,,,,,
RAM,G.Skill DDR5 5200MHz CL32-469,323,379,,DDR5,,,,,
RAM,Crucial DDR5 4800MHz CL37-470,726,815,,DDR5,,,,,
RAM,G.Skill DDR5 3600MHz CL26-471,1140,1161,,DDR5,,,,,
RAM,Kingston DDR5 6000MHz CL21-472,700,729,,DDR5,,,,,
RAM,G.Skill DDR5 3600MHz CL30-473,583,564,,DDR5,,,,,
RAM,Kingston DDR5 7200MHz CL39-474,312,278,,DDR5,,,,,
RAM,Kingston DDR4 3200MHz CL19-475,1082,1266,,DDR4,,,,,
RAM,Crucial DDR5 4800MHz CL24-476,196,167,,DDR5,,,,,
RAM,G.Skill DDR4 3600MHz CL33-477,793,682,,DDR4,,,,,
RAM,Crucial DDR5 3600MHz CL24-478,335,277,,DDR5,,,,,
RAM,G.Skill DDR4 3200MHz CL18-479,643,666,,DDR4,,,,,
RAM,Corsair DDR5 5200MHz CL38-480,203,203,,DDR5,,,,,
RAM,Crucial DDR4 3200MHz CL22-481,309,314,,DDR4,,,,,
RAM,Kingston DDR5 4800MHz CL23-482,1318,1372,,DDR5,,,,,
RAM,G.Skill DDR4 4800MHz CL35-483,1373,1528,,DDR4,,,,,
RAM,G.Skill DDR5 4800MHz CL40-484,1456,1192,,DDR5,,,,,
RAM,G.Skill DDR4 5200MHz CL15-485,440,368,,DDR4,,,,,
RAM,Corsair DDR5 3600MHz CL40-486,1484,1342,,DDR5,,,,,
RAM,G.Skill DDR4 6000MHz CL31-487,1250,1358,,DDR4,,,,,
RAM,Crucial DDR4 7200MHz CL33-488,1048,1054,,DDR4,,,,,
RAM,Crucial DDR4 4800MHz CL15-489,1135,1030,,DDR4,,,,,
RAM,Kingston DDR5 4800MHz CL38-490,1187,1288,,DDR5,,,,,
RAM,Corsair DDR5 3600MHz CL37-491,772,815,,DDR5,,,,,
RAM,Corsair DDR5 6000MHz CL40-492,305,268,,DDR5,,,,,
RAM,G.Skill DDR4 4800MHz CL15-493,1197,1144,,DDR4,,,,,
RAM,Crucial DDR5 4800MHz CL19-494,1436,1430,,DDR5,,,,,
RAM,G.Skill DDR5 4800MHz CL21-495,528,539,,DDR5,,,,,
RAM,Kingston DDR5 3200MHz CL17-496,170,194,,DDR5,,,,,
RAM,G.Skill DDR5 6000MHz CL33-497,628,551,,DDR5,,,,,
RAM,Kingston DDR5 7200MHz CL31-498,228,254,,DDR5,,,,,
RAM,Corsair DDR4 5200MHz CL40-499,605,605,,DDR4,,,,,
RAM,Corsair DDR4 5200MHz CL21-500,1037,1006,,DDR4,,,,,
RAM,Crucial DDR5 4800MHz CL24-501,338,370,,DDR5,,,,,
RAM,G.Skill DDR5 3200MHz CL31-502,283,318,,DDR5,,,,,
RAM,Corsair DDR5 4800MHz CL35-503,456,532,,DDR5,,,,,
RAM,G.Skill DDR4 6000MHz CL35-504,625,644,,DDR4,,,,,
RAM,G.Skill DDR4 3200MHz CL26-505,572,626,,DDR4,,,,,
RAM,Kingston DDR5 5200MHz CL33-506,689,756,,DDR5,,,,,
RAM,G.Skill DDR4 5200MHz CL17-507,303,270,,DDR4,,,,,
RAM,Corsair DDR4 7200MHz CL17-508,805,856,,DDR4,,,,,
RAM,G.Skill DDR4 3200MHz CL35-509,676,755,,DDR4,,,,,
RAM,G.Skill DDR4 6000MHz CL20-510,1092,1273,,DDR4,,,,,
RAM,Kingston DDR5 5200MHz CL20-511,822,970,,DDR5,,,,,
RAM,Crucial DDR5 3200MHz CL20-512,1413,1449,,DDR5,,,,,
RAM,G.Skill DDR4 6000MHz CL38-513,1320,1555,,DDR4,,,,,
RAM,Crucial DDR4 7200MHz CL32-514,983,806,,DDR4,,,,,
RAM,Corsair DDR4 4800MHz CL35-515,382,391,,DDR4,,,,,
RAM,Kingston DDR5 4800MHz CL34-516,1304,1476,,DDR5,,,,,
RAM,Crucial DDR5 7200MHz CL26-517,1402,1313,,DDR5,,,,,
RAM,Crucial DDR4 3200MHz CL39-518,778,789,,DDR4,,,,,
RAM,Crucial DDR5 7200MHz CL31-519,1419,1614,,DDR5,,,,,
RAM,G.Skill DDR5 3200MHz CL29-520,409,448,,DDR5,,,,,
RAM,Corsair DDR5 6000MHz CL34-521,1250,1288,,DDR5,,,,,
RAM,Crucial DDR4 4800MHz CL28-522,1360,1538,,DDR4,,,,,
RAM,Corsair DDR5 3200MHz CL14-523,205,241,,DDR5,,,,,
RAM,Corsair DDR4 5200MHz CL20-524,205,182,,DDR4,,,,,
RAM,Kingston DDR4 5200MHz CL15-525,639,711,,DDR4,,,,,
RAM,Crucial DDR4 4800MHz CL26-526,1125,981,,DDR4,,,,,
RAM,G.Skill DDR4 4800MHz CL17-527,1285,1534,,DDR4,,,,,
RAM,Kingston DDR4 3600MHz CL31-528,704,781,,DDR4,,,,,
RAM,Corsair DDR4 4800MHz CL29-529,1461,1435,,DDR4,,,,,
RAM,Kingston DDR4 4800MHz CL16-530,175,149,,DDR4,,,,,
RAM,Kingston DDR5 6000MHz CL34-531,938,766,,DDR5,,,,,
RAM,Corsair DDR5 7200MHz CL15-532,235,195,,DDR5,,,,,
RAM,G.Skill DDR5 3600MHz CL24-533,434,388,,DDR5,,,,,
RAM,Crucial DDR5 5200MHz CL21-534,1094,1201,,DDR5,,,,,
RAM,G.Skill DDR4 4800MHz CL15-535,1062,882,,DDR4,,,,,
RAM,Kingston DDR5 6000MHz CL36-536,298,239,,DDR5,,,,,
RAM,Crucial DDR5 6000MHz CL19-537,1056,892,,DDR5,,,,,
RAM,Kingston DDR5 7200MHz CL26-538,721,800,,DDR5,,,,,
RAM,Kingston DDR5 7200MHz CL31-539,377,317,,DDR5,,,,,
RAM,G.Skill DDR5 6000MHz CL34-540,355,361,,DDR5,,,,,
RAM,Kingston DDR5 3600MHz CL28-541,251,242,,DDR5,,,,,
RAM,Corsair DDR4 5200MHz CL17-542,953,1010,,DDR4,,,,,
RAM,G.Skill DDR4 6000MHz CL22-543,384,425,,DDR4,,,,,
RAM,Kingston DDR4 6000MHz CL22-544,769,719,,DDR4,,,,,
RAM,Kingston DDR4 6000MHz CL27-545,1227,1135,,DDR4,,,,,
RAM,Corsair DDR4 6000MHz CL27-546,244,272,,DDR4,,,,,
RAM,Corsair DDR4 4800MHz CL21-547,1096,1039,,DDR4,,,,,
RAM,Kingston DDR5 5200MHz CL37-548,1276,1194,,DDR5,,,,,
RAM,Crucial DDR5 6000MHz CL17-549,961,1111,,DDR5,,,,,
RAM,Kingston DDR5 6000MHz CL20-550,1217,1098,,DDR5,,,,,
RAM,G.Skill DDR4 4800MHz CL15-551,587,660,,DDR4,,,,,
RAM,Corsair DDR4 6000MHz CL27-552,1234,1215,,DDR4,,,,,
RAM,Crucial DDR4 7200MHz CL28-553,1307,1549,,DDR4,,,,,
RAM,Kingston DDR4 3600MHz CL35-554,1092,1145,,DDR4,,,,,
RAM,Kingston DDR4 5200MHz CL24-555,512,484,,DDR4,,,,,
RAM,Corsair DDR4 3200MHz CL32-556,1004,1042,,DDR4,,,,,
RAM,G.Skill DDR5 3200MHz CL38-557,1000,1047,,DDR5,,,,,
RAM,Corsair DDR4 7200MHz CL24-558,672,764,,DDR4,,,,,
RAM,Corsair DDR4 4800MHz CL23-559,1390,1517,,DDR4,,,,,
RAM,Crucial DDR4 6000MHz CL15-560,818,679,,DDR4,,,,,
RAM,Crucial DDR4 6000MHz CL25-561,634,684,,DDR4,,,,,
RAM,Crucial DDR4 7200MHz CL28-562,214,178,,DDR4,,,,,
RAM,Kingston DDR4 4800MHz CL26-563,230,203,,DDR4,,,,,
RAM,G.Skill DDR4 7200MHz CL32-564,1306,1314,,DDR4,,,,,
RAM,Kingston DDR5 5200MHz CL34-565,879,1026,,DDR5,,,,,
RAM,Corsair DDR4 6000MHz CL25-566,950,776,,DDR4,,,,,
RAM,Corsair DDR5 5200MHz CL32-567,1496,1268,,DDR5,,,,,
RAM,Corsair DDR5 4800MHz CL23-568,1368,1151,,DDR5,,,,,
RAM,Corsair DDR5 3200MHz CL34-569,182,200,,DDR5,,,,,
RAM,Corsair DDR4 4800MHz CL36-570,1000,949,,DDR4,,,,,
RAM,Corsair DDR5 3600MHz CL40-571,520,604,,DDR5,,,,,
RAM,G.Skill DDR4 4800MHz CL40-572,781,697,,DDR4,,,,,
RAM,G.Skill DDR5 7200MHz CL27-573,291,252,,DDR5,,,,,
RAM,Kingston DDR5 3200MHz CL28-574,1430,1602,,DDR5,,,,,
RAM,G.Skill DDR4 3600MHz CL22-575,629,523,,DDR4,,,,,
RAM,G.Skill DDR5 3600MHz CL20-576,1200,1089,,DDR5,,,,,
RAM,Crucial DDR4 4800MHz CL35-577,1312,1391,,DDR4,,,,,
RAM,G.Skill DDR4 7200MHz CL33-578,1269,1242,,DDR4,,,,,
RAM,Corsair DDR4 5200MHz CL39-579,654,568,,DDR4,,,,,
RAM,Kingston DDR4 3600MHz CL39-580,292,300,,DDR4,,,,,
RAM,Crucial DDR4 5200MHz CL28-581,637,546,,DDR4,,,,,
RAM,Kingston DDR5 3200MHz CL16-582,327,300,,DDR5,,,,,
RAM,G.Skill DDR5 4800MHz CL35-583,208,247,,DDR5,,,,,
RAM,Corsair DDR4 6000MHz CL23-584,1055,1101,,DDR4,,,,,
RAM,G.Skill DDR5 7200MHz CL23-585,367,312,,DDR5,,,,,
RAM,Crucial DDR5 3200MHz CL33-586,1339,1516,,DDR5,,,,,
RAM,Crucial DDR5 6000MHz CL22-587,675,706,,DDR5,,,,,
RAM,G.Skill DDR5 3600MHz CL36-588,565,612,,DDR5,,,,,
RAM,G.Skill DDR5 4800MHz CL34-589,800,893,,DDR5,,,,,
RAM,Corsair DDR5 5200MHz CL28-590,744,679,,DDR5,,,,,
RAM,Corsair DDR4 5200MHz CL38-591,686,753,,DDR4,,,,,
RAM,Kingston DDR5 3600MHz CL38-592,968,1039,,DDR5,,,,,
RAM,Crucial DDR4 7200MHz CL28-593,1233,1390,,DDR4,,,,,
RAM,Kingston DDR4 4800MHz CL25-594,577,634,,DDR4,,,,,
RAM,Corsair DDR5 6000MHz CL25-595,563,602,,DDR5,,,,,
RAM,Crucial DDR5 3600MHz CL16-596,1278,1520,,DDR5,,,,,
RAM,Kingston DDR4 3200MHz CL21-597,240,240,,DDR4,,,,,
RAM,Kingston DDR5 6000MHz CL33-598,600,498,,DDR5,,,,,
RAM,Crucial DDR4 5200MHz CL16-599,830,863,,DDR4,,,,,
RAM,Corsair DDR4 4800MHz CL29-600,643,750,,DDR4,,,,,
RAM,Crucial DDR4 3200MHz CL14-601,274,308,,DDR4,,,,,
RAM,G.Skill DDR4 3600MHz CL40-602,640,522,,DDR4,,,,,
RAM,Crucial DDR4 7200MHz CL31-603,1484,1660,,DDR4,,,,,
RAM,Corsair DDR4 6000MHz CL38-604,718,589,,DDR4,,,,,
RAM,Crucial DDR4 6000MHz CL27-605,1242,1055,,DDR4,,,,,
RAM,Crucial DDR4 4800MHz CL14-606,215,230,,DDR4,,,,,
RAM,G.Skill DDR5 3600MHz CL30-607,748,869,,DDR5,,,,,
RAM,Corsair DDR5 6000MHz CL16-608,183,195,,DDR5,,,,,
RAM,G.Skill DDR4 3200MHz CL25-609,615,698,,DDR4,,,,,
RAM,Corsair DDR5 3200MHz CL18-610,1474,1537,,DDR5,,,,,
RAM,Crucial DDR4 7200MHz CL32-611,275,312,,DDR4,,,,,
RAM,Kingston DDR4 3200MHz CL23-612,982,1002,,DDR4,,,,,
RAM,Kingston DDR4 6000MHz CL32-613,1460,1169,,DDR4,,,,,
